,id,name,crossed,geometry,geometry_updated
3569,08f28341a210800d03763a7edff6a977,Preferred Strategies,[],POINT (-121.9578094482420028 36.9841728210449006),POINT (-121.9578094482419885 36.9841728210449006)
3570,08f28341a210800d0379fed80824625e,Law Office of Simmons & Purdy,[],POINT (-121.9577610999999990 36.9841387000000026),POINT (-121.9577860551749637 36.9841682611255251)
3571,08f28341a210800d038383122c9d8cca,The Osteopathic Way,[],POINT (-121.9578000000000060 36.9841699999999989),POINT (-121.9578000000000060 36.9841700000000060)
3572,08f28341a210800d0395fbc8a46e97df,Haselton Haselton and Liddicoat LLP,[],POINT (-121.9579715999999934 36.9838914999999986),POINT (-121.9579997443339892 36.9838865453955279)
3573,08f28341a210800d039cd26bc3ee214c,Creekside Court Reporting,[],POINT (-121.9578783000000044 36.9840633000000025),POINT (-121.9579094275108275 36.9840851950142664)
3574,08f28341a210800d03cfa1a4ae42669a,Capitola Counseling,[],POINT (-121.9577641000000057 36.9841343000000009),POINT (-121.9577906707473716 36.9841657748838060)
3575,08f28341a210800d03d0a19a1bc124c5,Susan L Johnson Acupuncture,[],POINT (-121.9579226999999975 36.9840610999999981),POINT (-121.9579301849771724 36.9840663649151722)
3576,08f28341a210800d03f002cd01c7a780,Community Foundation,[],POINT (-121.9578379999999953 36.9841880000000032),POINT (-121.9578379999999953 36.9841880000000032)
3577,08f28341a210880903f8a08d7d29628d,First American Title,[],POINT (-121.9579300000000046 36.9840543999999980),POINT (-121.9579375332938440 36.9840596989014969)
3578,08f28341a2108ba1037bcd0dfab417eb,Tuition Solutions Now,[],POINT (-121.9578891000000027 36.9840548000000027),POINT (-121.9579194220677607 36.9840761284700790)
3579,08f28341a2108bac031959756f4f3f64,Whitson Engineers,[],POINT (-121.9579339999999945 36.9840710000000001),POINT (-121.9579339999999945 36.9840710000000001)
3580,08f28341a2108bac036a8a847eb6220d,Santa Cruz Neurofeedback Center,[],POINT (-121.9579339999999945 36.9840710000000001),POINT (-121.9579339999999945 36.9840710000000001)
3581,08f28341a2108bac03dffe0e5b876e6f,Long Term Care Insurance Santa Cruz,[],POINT (-121.9579339999999945 36.9840710000000001),POINT (-121.9579339999999945 36.9840710000000001)
3582,08f28341a2108bb403027a8c7ddfa27f,Andrea Schenk,[],POINT (-121.9578836999999965 36.9840578000000022),POINT (-121.9579152009236225 36.9840799576734582)
3583,08f28341a2108bb40383561a74e8da4a,Tai Boutell,[],POINT (-121.9578819000000038 36.9840586999999985),POINT (-121.9579138559662823 36.9840811777490543)
3584,08f28341a2108bb60329ef9c64537f1a,Jessie Brumbaugh,[],POINT (-121.9578779999999938 36.9840647999999987),POINT (-121.9579083651262152 36.9840861587544651)
3585,08f28341a2108d9003aad2ec0e586907,Terri Mayall,[],POINT (-121.9575171999999981 36.9840177000000025),POINT (-121.9575171999999981 36.9840177000000025)
3586,08f28341a210ad4903b3f25062057ca0,Ted Herzon & Farmers Insurance,[],POINT (-121.9579080000000033 36.9841499999999996),POINT (-121.9579079999999891 36.9841499999999925)
3587,08f28341a210d41103d715e7a1705381,"Nate Weinstein, LMFT",[],POINT (-121.9580145999999985 36.9839555000000004),POINT (-121.9580185751948562 36.9839548001965852)
3588,08f28341a210d595030f717a4104ee3e,"Aimee Pomerleau, MFT",[],POINT (-121.9579475000000031 36.9839158999999995),POINT (-121.9580050479731170 36.9839057691024635)
3589,08f28341a210dc86034e6d36ce817c51,Coastal Chiropractic and Sports Therapy,[],POINT (-121.9579111000000040 36.9839368000000022),POINT (-121.9579434999999989 36.9838663999999966)
3590,08f28341a210e2440321e5d610c44550,"Gizelle & John Sipin, Sereno",[],POINT (-121.9574757000000034 36.9841043999999997),POINT (-121.9574756999999749 36.9841043999999997)
3591,08f28341a210e24403e633bf48510a45,santacruzrealestateteam,[],POINT (-121.9574774000000019 36.9841041000000033),POINT (-121.9574773999999877 36.9841041000000033)
3592,08f28341a210e24503dc696dbe0a66da,Leif Loren Crook,[],POINT (-121.9574841000000021 36.9841084999999978),POINT (-121.9574840999999878 36.9841084999999978)
3593,08f28341a210e352036a81944a636e49,"Sam Bird-Robinson, Sereno Group",[],POINT (-121.9574295000000035 36.9840639000000024),POINT (-121.9574295000000035 36.9840639000000024)
3594,08f28341a210e365036243e415d28600,Susan Bolster-Grant,[],POINT (-121.9574322999999936 36.9840075999999982),POINT (-121.9574322999999936 36.9840075999999911)
3595,08f28341a210e3650369f4051747a1b7,Jacqueline Hurst Realtor,[],POINT (-121.9574807999999990 36.9840912000000017),POINT (-121.9574807999999706 36.9840911999999946)
3596,08f28341a210e365038c0e9d83ccef37,Angela Heredia,[],POINT (-121.9575150999999948 36.9840176000000014),POINT (-121.9575150999999948 36.9840175999999943)
3597,08f28341a210e365039dff8789539053,Michael Ferguson,[],POINT (-121.9575178999999991 36.9840104999999966),POINT (-121.9575178999999991 36.9840104999999966)
3598,08f28341a210e36503a90cb87a06524d,Marilyn Clarke,[],POINT (-121.9575176999999968 36.9840166999999980),POINT (-121.9575177000000110 36.9840166999999980)
3599,08f28341a210e389034bdc474b6ff320,Farmers Insurance,[],POINT (-121.9561730000000068 36.9823980000000034),POINT (-121.9561730000000068 36.9823980000000034)
3600,08f28341a210e75c0348881098226320,Farmers Insurance - Ted Herzon,['footway'],POINT (-121.9572529000000003 36.9841168999999965),POINT (-121.9573954296029399 36.9840936973441359)
3601,08f28341a210e99e03fad0be35532441,Charles Schwab,[],POINT (-121.9574527000000046 36.9840212300000033),POINT (-121.9574526999999762 36.9840212299999962)
3602,08f28341a210ead303bf2aa3a276ac48,Sereno Group,[],POINT (-121.9574372000000011 36.9840025000000026),POINT (-121.9574372000000153 36.9840025000000026)
3603,08f28341a2118326030441d28a86ab3c,Soquel Creek Animal Hospital,[],POINT (-121.9564172999999982 36.9843511999999990),POINT (-121.9564203540015228 36.9844463207887131)
3604,08f28341a211a27503ca9300a84ca5fc,"Gregg Camp, Property In Santa Cruz Real Estate",[],POINT (-121.9559701000000018 36.9848866000000029),POINT (-121.9559700999999876 36.9848865999999958)
3605,08f28341a211a27503d5151df6e59ddf,Property In Santa Cruz- Real Estate-Gregg Camp,[],POINT (-121.9560089999999946 36.9848890000000026),POINT (-121.9560089999999946 36.9848890000000097)
3606,08f28341a211a6020393fceadfea6ead,Michael's On Main,[],POINT (-121.9557298000000003 36.9849383999999972),POINT (-121.9557297999999861 36.9849383999999901)
3607,08f28341a211a66403198d2d2e00b1b4,Sage Goncharoff - Realtor,[],POINT (-121.9558200000000028 36.9849200000000025),POINT (-121.9557908207808339 36.9849549849555430)
3608,08f28341a211a66403576900fa88cd71,The Jim Black Team: Home Loans Made Easy NMLS 633511/02022356,[],POINT (-121.9558200000000028 36.9849200000000025),POINT (-121.9557908207808339 36.9849549849555430)
3609,08f28341a211a6640358bc35db919f90,Robertson Real Estate,['service'],POINT (-121.9558427000000052 36.9847243999999975),POINT (-121.9559904954380301 36.9848026540106218)
3610,08f28341a211a66403c38ef7783c6bab,California Coastal Home,['service'],POINT (-121.9558386000000070 36.9846688000000015),POINT (-121.9560000000000031 36.9847911999999965)
3611,08f28341a211a66403e347746a34d448,revestloans,[],POINT (-121.9558200000000028 36.9849200000000025),POINT (-121.9557908207808339 36.9849549849555430)
3612,08f28341a211a8d2038f9ad20ea1d03b,Firmus Financial,['service'],POINT (-121.9558281999999991 36.9846683999999968),POINT (-121.9560000000000031 36.9847911999999965)
3613,08f28341a211b130031a31eff757af98,MREP Santa Cruz,[],POINT (-121.9562899999999956 36.9848700000000008),POINT (-121.9562900000000099 36.9848700000000008)
3614,08f28341a211bd6a03a6d5301bced2f9,Santa Cruz County Association of Realtors,[],POINT (-121.9561705999999930 36.9846673999999993),POINT (-121.9562568909449993 36.9847225033236668)
3615,08f28341a211c52103db6fa5f5ca7891,Santa Cruz Salmon Jerky,[],POINT (-121.9562068999999980 36.9840913999999970),POINT (-121.9561241397665867 36.9840929668623630)
3616,08f28341a211c52a0381e7751d47a4f0,Sunnyside Produce,[],POINT (-121.9561156000000040 36.9840893000000008),POINT (-121.9561156000000182 36.9840893000000008)
3617,08f28341a211c67403713b17b6fd59d3,Buzzo Pizza,[],POINT (-121.9561116999999939 36.9837636000000032),POINT (-121.9561116999999797 36.9837636000000032)
3618,08f28341a211c85d03e145b235fa3e43,Beer Thirty Bottle Shop & Pour House,[],POINT (-121.9564337000000052 36.9839896000000010),POINT (-121.9564323000000030 36.9839608999999925)
3619,08f28341a211d3220383685e98741e65,U-Haul Neighborhood Dealer,[],POINT (-121.9569157800000028 36.9842719500000001),POINT (-121.9568468000000081 36.9842921999999987)
3620,08f28341a211d74003b35b43ea665105,Shell,[],POINT (-121.9567779999999999 36.9843619999999973),POINT (-121.9567779999999999 36.9843619999999973)
3621,08f28341a211d74603afa889849432f1,Shamsedin Naderi,[],POINT (-121.9567700000000059 36.9843600000000023),POINT (-121.9567699999999917 36.9843600000000023)
3622,08f28341a211e4c903824c18de709e18,Main Street Realtors,['service'],POINT (-121.9556000000000040 36.9844340000000003),POINT (-121.9559983000000187 36.9841312000000002)
3623,08f28341a21201350354f75195f5a84a,Ideal Homes,[],POINT (-121.9569036999999980 36.9821766999999966),POINT (-121.9569036999999696 36.9821766999999895)
3624,08f28341a2120546032ba017f238a918,"Harvey J. Markovitz, DC",[],POINT (-121.9570058999999986 36.9821348999999984),POINT (-121.9570058999999986 36.9821348999999913)
3625,08f28341a2120cdb039858de86607dfd,Kadek Balinesse Massage Place,[],POINT (-121.9570006999999947 36.9821078000000014),POINT (-121.9570006999999805 36.9821078000000014)
3626,08f28341a212279b035518f4140cde92,Chevron,[],POINT (-121.9565726000000012 36.9825611999999992),POINT (-121.9565725999999870 36.9825611999999921)
3627,08f28341a212495e035d8197d90b1063,Mid-County Senior Center,[],POINT (-121.9571609000000052 36.9813753999999975),POINT (-121.9571609000000194 36.9813753999999903)
3628,08f28341a2126d4c036180f3ce563fc1,Woodworm Party Store,[],POINT (-121.9567346000000043 36.9821290000000005),POINT (-121.9567732910287248 36.9821702317488530)
3629,08f28341a2131d4303865341271facae,Vista Properties,['service'],POINT (-121.9558822000000049 36.9823955000000026),POINT (-121.9559699999999651 36.9824640000000002)
3630,08f28341a2133c400365ec781189429f,Capitola Post Office,[],POINT (-121.9556259999999952 36.9828320000000019),POINT (-121.9556259999999810 36.9828320000000090)
3631,08f28341a2133cf2038bac913b7043ed,Santa Cruz Special,[],POINT (-121.9555200000000070 36.9828559999999982),POINT (-121.9555199999999928 36.9828559999999982)
3632,08f28341a2133d2003af8f134dae6245,United States Postal Service,[],POINT (-121.9555615000000017 36.9827107999999996),POINT (-121.9555615000000159 36.9827107999999996)
3633,08f28341a21340c9034992ea6c7727c1,NextStage Productions,[],POINT (-121.9555196999999964 36.9826796999999985),POINT (-121.9555346792911052 36.9827145411671268)
3634,08f28341a213434e03055ebc5c2454cf,David Morrell - Santa Cruz County Real Estate,[],POINT (-121.9558791999999983 36.9821013999999977),POINT (-121.9559330235481411 36.9820667497950808)
3635,08f28341a21343750323c5ec6beedd64,Kieron Bery,[],POINT (-121.9558569999999946 36.9820723999999998),POINT (-121.9559065452327644 36.9820405040520157)
3636,08f28341a2134a490352bed7fa4200b5,"Yi Ling Cui, Century 21 Real Estate Alliance",[],POINT (-121.9559732999999966 36.9820064999999971),POINT (-121.9559732999999966 36.9820064999999829)
3637,08f28341a2134db403e4c7725697fede,Monterey Bay Laser Aesthetics,['service'],POINT (-121.9549999999999983 36.9819999999999993),POINT (-121.9550387999999970 36.9818595999999999)
3638,08f28341a21350cb0359ee420d165702,Nicole Myhrstad | Vista Properties,"['secondary', 'footway']",POINT (-121.9565546000000040 36.9821809000000030),POINT (-121.9564039520159895 36.9822772839089851)
3639,08f28341a21356180393b8fb852b8c44,Karma Mortgage Solutions,[],POINT (-121.9563636999999972 36.9822908000000012),POINT (-121.9563636999999972 36.9822907999999941)
3640,08f28341a2135619030747600973d941,"Randi LeBlanc, NMLS #255144",[],POINT (-121.9561000000000064 36.9823999999999984),POINT (-121.9561000000000206 36.9823999999999984)
3641,08f28341a21356420307c3c28ff8662f,Financial Solution Home Loans,[],POINT (-121.9561776000000037 36.9823546000000007),POINT (-121.9561776000000037 36.9823546000000007)
3642,08f28341a213574803ed5a8728158da4,Matthew Mora Realtor with Vista Properties Inc,[],POINT (-121.9561912000000063 36.9823500999999979),POINT (-121.9561912000000206 36.9823500999999908)
3643,08f28341a2135d32030a9370e98cd12c,Alyona Borchaninova-Century 21 REA,[],POINT (-121.9559787000000028 36.9820034999999976),POINT (-121.9559787000000028 36.9820034999999976)
3644,08f28341a2135d320363d1afc653742d,"Randy Turnquist, Century 21 REA",[],POINT (-121.9557936000000069 36.9820058999999972),POINT (-121.9558676999999705 36.9820020000000014)
3645,08f28341a2135d320368497dc455f53c,Ryder Spires,[],POINT (-121.9558708999999936 36.9820485999999988),POINT (-121.9558974616717677 36.9820315002744238)
3646,08f28341a2135d8503f1b3d753f54141,Judy Brose Santa Cruz Real Estate,[],POINT (-121.9558791999999983 36.9821013999999977),POINT (-121.9559330235481411 36.9820667497950808)
3647,08f28341a2135d8503f3a40953c404b7,CENTURY 21 Real Estate Alliance,[],POINT (-121.9559739000000036 36.9820040000000034),POINT (-121.9559739000000036 36.9820040000000034)
3648,08f28341a213620903f9a48370767205,"Michael Jeng, MD, Stanford Medicine Children's Health",[],POINT (-121.9553547000000009 36.9824121999999988),POINT (-121.9553547000000009 36.9824121999999917)
3649,08f28341a213689a03b5f4dee077f6c9,Jill Judd - State Farm Insurance Agent,"['residential', 'footway']",POINT (-121.9551450000000017 36.9821719999999985),POINT (-121.9553284000000133 36.9823044999999979)
3650,08f28341a213699c03d768df12d1a253,Web 4U Inc,['service'],POINT (-121.9551482051610947 36.9820881396171259),POINT (-121.9551403000000107 36.9818640000000087)
3651,08f28341a21369b103176a0c6d922a91,Dance of the Deer Foundation,[],POINT (-121.9553056000000026 36.9815589999999972),POINT (-121.9553055999999884 36.9815589999999901)
3652,08f28341a21369b103f3fd14f3b7526f,Lauren Labinger LMFT,[],POINT (-121.9556498000000033 36.9815976000000006),POINT (-121.9556498000000033 36.9815976000000006)
3653,08f28341a2136ba30334ed5f7a9ee331,Stanford Children's Health Specialty Services - Capitola,"['secondary', 'footway']",POINT (-121.9562521999999944 36.9818701000000019),POINT (-121.9561051745617277 36.9819647589390499)
3654,08f28341a214004603a0d1f74f066af6,Capitola Design,[],POINT (-121.9601913999999994 36.9847845000000035),POINT (-121.9601913999999994 36.9847845000000035)
3655,08f28341a2149a2e0308d54b23f55ea5,Claytowne,[],POINT (-121.9617094000000037 36.9866978000000017),POINT (-121.9617278366851139 36.9867061586096781)
3656,08f28341a21512c303ea55b41149574d,Blue Ball Park,[],POINT (-121.9594730999999967 36.9853986000000035),POINT (-121.9594730999999683 36.9853985999999892)
3657,08f28341a215bd8603998522ea84cd88,Doctor Auto,[],POINT (-121.9624029999999948 36.9841940000000022),POINT (-121.9624030000000090 36.9841939999999951)
3658,08f28341a218d0f40378d86488164eec,Lions Park,[],POINT (-121.9548980999999941 36.9857159999999965),POINT (-121.9550270999999952 36.9854973000000058)
3659,08f28341a219861203bc729357e421fa,Computer Studios,[],POINT (-121.9526629000000071 36.9864711999999969),POINT (-121.9526969856479184 36.9864872643428129)
3660,08f28341a2293385038308de9f3c27ea,Anna Jean Cummings County Park,[],POINT (-121.9594411000000065 36.9951895000000022),POINT (-121.9592782000000142 36.9956722000000013)
3661,08f28341a22a94b60358b81314f8e40a,Anna Jean Cummings Park Trailhead,['path'],POINT (-121.9624902999999989 36.9942326999999977),POINT (-121.9611742999999962 36.9937229000000016)
3662,08f28341a2320b420342cd08eb7369d1,Messana Radiant Cooling,[],POINT (-121.9647400989549482 36.9879768538849802),POINT (-121.9647417867155355 36.9879832690156434)
3663,08f28341a2320b420386d07eeb89a0f9,Messana Hydronic Technologies,[],POINT (-121.9647121999999939 36.9881169000000014),POINT (-121.9647121999999655 36.9881169000000014)
3664,08f28341a232406803ebcbb705b23fcb,Trilogy Medical,[],POINT (-121.9648928999999953 36.9880442999999985),POINT (-121.9648778136171501 36.9880427859806531)
3665,08f28341a2324b0503e9a7c736baa8cc,Surf City Sandwich,"['footway', 'secondary']",POINT (-121.9646541999999982 36.9874824999999987),POINT (-121.9645715000000195 36.9873640999999935)
3666,08f28341a23252cb03ab9b8c1d55120f,Strive Fitness,[],POINT (-121.9654220000000038 36.9878890000000027),POINT (-121.9654220000000038 36.9878889999999956)
3667,08f28341a232541e031403555ad86b8e,Trilogy Medical,"['footway', 'secondary']",POINT (-121.9645792000000029 36.9874981999999974),POINT (-121.9644914999999799 36.9873855999999961)
3668,08f28341a2325cac031f681c9405bc14,Surf City Sandwich,[],POINT (-121.9648727999999949 36.9876975999999971),POINT (-121.9648407000000105 36.9876993999999968)
3669,08f28341a2325ccc03a48fe5078d31ec,Lola's 24/7 Fitness Gym,[],POINT (-121.9648281000000054 36.9877479000000022),POINT (-121.9648281000000054 36.9877479000000022)
3670,08f28341a2325d340339492b397870db,Yoga For All Movement,[],POINT (-121.9653062000000006 36.9876513000000031),POINT (-121.9653062000000006 36.9876513000000031)
3671,08f28341a2325d3403bf3fe4f8b7f59d,One People One Reef,[],POINT (-121.9647800000000046 36.9875800000000012),POINT (-121.9647945000000107 36.9876083999999921)
3672,08f28341a2325d3403d5f7a3c0d82e62,Andrea Silva,['footway'],POINT (-121.9647977000000054 36.9875649000000024),POINT (-121.9648077312857168 36.9876063573398710)
3673,08f28341a23366a2038b70cc5ee89876,Osocales Community,[],POINT (-121.9622097999999966 36.9882825999999980),POINT (-121.9621788999999836 36.9882597999999945)
3674,08f28341a234d90a0347159a9b53f2fd,Rodeo Mobile Estates,[],POINT (-121.9671436999999941 36.9900706999999969),POINT (-121.9671428118970056 36.9900770048937559)
3675,08f28341a2352540030e3f5fc55fc3f8,Shot Science Basketball,[],POINT (-121.9654780000000045 36.9909510000000026),POINT (-121.9654780000000045 36.9909509999999955)
3676,08f28341a23612e603f06e2280ac18e4,Clownbank Studio,[],POINT (-121.9686999999999983 36.9897729999999996),POINT (-121.9687414126516387 36.9897792708716153)
3677,08f28341a2391781030ef5ad6ef78708,Soquel High School,[],POINT (-121.9595400000000041 36.9917700000000025),POINT (-121.9595503048782206 36.9917720051729333)
3678,08f28341a239178d03b428d7f76fe350,Curriculum & Assessment at Santa Cruz City Schools,[],POINT (-121.9596039999999988 36.9917950000000033),POINT (-121.9596040000000130 36.9917950000000033)
3679,08f28341a241a54c03c19e37da75d847,Cabrillo Assembly of God Church,[],POINT (-121.9454925999999944 36.9903373000000002),POINT (-121.9454888638822041 36.9903360359397979)
3680,08f28341a242421e03d1ceb939fcf3a7,Cabrillo Liquors,[],POINT (-121.9469691000000040 36.9873639999999995),POINT (-121.9470322896715260 36.9873656829901947)
3681,08f28341a251696c03950f667b97c16a,Soquel Glen Mobile Home Park,[],POINT (-121.9445280000000054 36.9857434999999981),POINT (-121.9445709999999821 36.9857431999999946)
3682,08f28341a251a870038b8cf43832b8c2,Adney Tree Service Inc.,[],POINT (-121.9455556000000058 36.9869443999999987),POINT (-121.9455633999999975 36.9869396999999864)
3683,08f28341a252674203bba29370789c12,Robert & Sons Moving,[],POINT (-121.9461807999999934 36.9845078000000029),POINT (-121.9462829799127377 36.9845102373397197)
3684,08f28341a252d81803cd91d8836bf059,View Point Events,[],POINT (-121.9483900000000034 36.9849290000000011),POINT (-121.9483900000000176 36.9849289999999939)
3685,08f28341a25402a303af2926b0dcea22,Soquel Creek Water District,[],POINT (-121.9498228000000069 36.9869124000000014),POINT (-121.9498409999999780 36.9869329999999934)
3686,08f28341a25416b40373840bb5e01f12,Holland Agency,[],POINT (-121.9502872999999994 36.9873972999999978),POINT (-121.9502892999999943 36.9874202999999966)
3687,08f28341a25416b403ff2d902ae376e9,Pacific Inland Home Mortgage,[],POINT (-121.9507827000000049 36.9873581000000016),POINT (-121.9507975821340438 36.9873997957883631)
3688,08f28341a25416b503498ec785167499,McDill Associates,[],POINT (-121.9508184000000028 36.9873745000000014),POINT (-121.9508251850351570 36.9873935098657540)
3689,08f28341a254c4450346d57631dd9fcf,Farmers Insurance - Timothy Holland,[],POINT (-121.9508165999999960 36.9874769999999984),POINT (-121.9508166000000102 36.9874769999999984)
3690,08f28341a254c4450372d69cab75cf84,Nurture Women's Health and Fertility,[],POINT (-121.9507511999999991 36.9874453999999986),POINT (-121.9507512000000133 36.9874453999999986)
3691,08f28341a254c72a03234f6be0e1c19c,Derma Bella Skin Studio,[],POINT (-121.9508153000000021 36.9874713999999969),POINT (-121.9508153000000021 36.9874713999999898)
3692,08f28341a254c72a03c14ef0bd5ecfb1,Roy Ramirez DRE #01489610,[],POINT (-121.9507835000000000 36.9873311999999999),POINT (-121.9508072014594973 36.9873976052094307)
3693,08f28341a254c72a03ce8c831a7d0048,Law Offices of Jeraline Singh Edwards,[],POINT (-121.9508090000000067 36.9874170000000007),POINT (-121.9508090000000209 36.9874170000000007)
3694,08f28341a254cc24039827897b7e9249,Derma Bella Skin Studio,['secondary'],POINT (-121.9508150999999998 36.9872522000000004),POINT (-121.9508625032757578 36.9873850114983753)
3695,08f28341a254cc6803dd0180347f3bda,Dr. Warren A. Scott - Sports Medicine of Monterey Bay,[],POINT (-121.9507890000000003 36.9874750000000034),POINT (-121.9507890000000145 36.9874749999999963)
3696,08f28341a254ccca03da15f4a7bb7816,Dr.Beth Dorsev,[],POINT (-121.9508045000000038 36.9873782000000020),POINT (-121.9508111085696243 36.9873967154554251)
3697,08f28341a254d9a1030a505a3bbac254,Westcoast Club Limousines and Sedans,[],POINT (-121.9514713287353516 36.9873849019172809),POINT (-121.9515200999999962 36.9873956999999933)
3698,08f28341a254dc0e035d3c7efff2045f,PeopleReady,[],POINT (-121.9513000000000034 36.9874999999999972),POINT (-121.9513000000000034 36.9874999999999972)
3699,08f28341a254dc0e03ec07302a181ecf,PeopleReady,[],POINT (-121.9513196000000050 36.9874972000000000),POINT (-121.9513196000000050 36.9874971999999858)
3700,08f28341a258894b033a44836926b71e,Blue Rhino Propane Exchange,[],POINT (-121.9441685999999976 36.9881772999999967),POINT (-121.9442102984274783 36.9881760504022665)
3701,08f28341a258c24d032a2b53b5c77779,Cumberland Farms,[],POINT (-121.9442399999999935 36.9880566000000002),POINT (-121.9442399999999935 36.9880566000000002)
3702,08f28341a258d42503ce3ff3dfa77691,Quik Stop,[],POINT (-121.9441992999999940 36.9880611000000030),POINT (-121.9442048913693526 36.9880609324403764)
3703,08f28341a258d51e03ad788358133eea,LibertyX Bitcoin ATM,[],POINT (-121.9440459000000061 36.9881341000000035),POINT (-121.9440459000000203 36.9881341000000106)
3704,08f28341a259c3a003bef258d9ce93fe,Head Start Farm,[],POINT (-121.9423934999999943 36.9887711000000010),POINT (-121.9423935000000085 36.9887710999999939)
3705,08f28341a2601a5503256dbd6d85f7d2,Chaucer's Mead,[],POINT (-121.9546181000000047 36.9949773000000022),POINT (-121.9546301000000028 36.9950164999999913)
3706,08f28341a26054a50380641c39fb0cad,Beach High School,[],POINT (-121.9540173000000038 36.9946680999999984),POINT (-121.9540183000000013 36.9946590999999998)
3707,08f28341a260e8cc03cc331275203e54,Bargetto Winery,[],POINT (-121.9544654999999977 36.9952801000000022),POINT (-121.9544655000000120 36.9952800999999951)
3708,08f28341a262c9a1033539c863f77d20,Main Street Airport Express,['service'],POINT (-121.9553146362299998 36.9937896728515980),POINT (-121.9553123213023440 36.9938754469951832)
3709,08f28341a263410403dc51ead1fac115,BB Financial Solutions,[],POINT (-121.9527075999999965 36.9933481999999998),POINT (-121.9527077220511160 36.9933548803956853)
3710,08f28341a2672a4b03f61d78cf5e5b5f,Santa Cruz Watsonville Cremation and Burial Service,[],POINT (-121.9561927000000026 36.9955883000000014),POINT (-121.9559074798995653 36.9955361279720520)
3711,08f28341a2673b2d0321c57c0ef0eaa3,Santa Cruz Watsonville Cremation and Burial Service,[],POINT (-121.9557484000000045 36.9954984999999965),POINT (-121.9557483999999903 36.9954984999999965)
3712,08f28341a2676699035f28d94bc4adff,Soquel Cemetery,[],POINT (-121.9556847000000062 36.9958043999999973),POINT (-121.9557605617776375 36.9955403307011110)
3713,08f28341a26d445103da4a716fe17847,Soquel Nursery Growers,[],POINT (-121.9520200999999986 36.9977383000000017),POINT (-121.9520409000000001 36.9978474999999918)
3714,08f28341a276309a03782a347e141da9,Soquel Parent Education Nursery School,[],POINT (-121.9576373999999959 36.9922966000000031),POINT (-121.9576373999999817 36.9922965999999960)
3715,08f28341a279643103a6aac11b726c6f,Happy Me Photography - Bay Area CA,[],POINT (-121.9480644000000069 36.9936142999999973),POINT (-121.9481054000000029 36.9935224000000105)
3716,08f28341a27ad85603acf5818d306ec0,Main Street Elementary School,[],POINT (-121.9528913000000045 36.9926908999999995),POINT (-121.9530105815912009 36.9926921108087257)
3717,08f28341a280a916039239ec28247a56,Loma Vista Estates,[],POINT (-121.9610239999999948 36.9800006999999979),POINT (-121.9610239999999948 36.9800007000000051)
3718,08f28341a281295b035c4d0c6fbc6dcf,Capitola Branch Library,[],POINT (-121.9580952000000025 36.9787189999999981),POINT (-121.9580951999999883 36.9787189999999981)
3719,08f28341a2848172030ab45d77e9cfe4,Bitcoin ATM Capitola - Coinhub,[],POINT (-121.9645950000000028 36.9804010000000005),POINT (-121.9645950000000028 36.9804010000000076)
3720,08f28341a284817303bbeefd55414ecf,Capitola Coast Gasoline,[],POINT (-121.9647073000000006 36.9804257999999990),POINT (-121.9646951000000143 36.9804257999999919)
3721,08f28341a28497620329b3728822d365,Bibles At Cost,[],POINT (-121.9651960000000059 36.9806060000000016),POINT (-121.9651960000000059 36.9806060000000016)
3722,08f28341a2849a26033390a935038234,Modjeski Orthodontics Capitola,[],POINT (-121.9652700000000038 36.9805700000000002),POINT (-121.9652699999999754 36.9805700000000002)
3723,08f28341a2849a3503217d85a9b3cf10,Raffo Michael J DDS,['service'],POINT (-121.9651374999999973 36.9804809999999975),POINT (-121.9651372291412628 36.9805378420521222)
3724,08f28341a284a49c0353fed35fa20ffa,Coast Auto Insurance,[],POINT (-121.9637830000000065 36.9808239999999984),POINT (-121.9637521999999734 36.9807916999999975)
3725,08f28341a284a49c03e2aa1ca12333fa,The Hookup,[],POINT (-121.9637799999999999 36.9808200000000014),POINT (-121.9637521999999734 36.9807916999999975)
3726,08f28341a284a49c03f587d7550f3ff6,Santa Cruz Osteopathic,[],POINT (-121.9638439999999946 36.9808763999999996),POINT (-121.9637549961925487 36.9808760837091342)
3727,08f28341a284b8b4030adb326b525268,Pizza My Heart,[],POINT (-121.9644930999999985 36.9808062999999976),POINT (-121.9644930999999701 36.9808062999999976)
3728,08f28341a284bb54039e2713c1cfe927,Pizza My Heart,[],POINT (-121.9648336000000057 36.9808243000000019),POINT (-121.9646633722673670 36.9808225737684921)
3729,08f28341a284c461038946a9ba275282,Tammi Blake Realtor,[],POINT (-121.9644100000000009 36.9800499999999985),POINT (-121.9644100000000009 36.9800500000000056)
3730,08f28341a284c46c03bd1288c98c409b,Rebeca Finn Realtor,[],POINT (-121.9644239999999940 36.9800570000000022),POINT (-121.9644240000000082 36.9800570000000022)
3731,08f28341a284cd330301de36f3063f33,Housing Authority of the County of Santa Cruz,[],POINT (-121.9643341999999961 36.9797818999999990),POINT (-121.9643342000000104 36.9797818999999990)
3732,08f28341a284d692039da60a45cc9ae1,Bitcoin ATM Capitola - Coinhub,[],POINT (-121.9648696999999942 36.9804122999999976),POINT (-121.9646951000000143 36.9804122999999976)
3733,08f28341a285972c03a00575137dba32,Subaru of Santa Cruz,[],POINT (-121.9634396999999950 36.9817575000000005),POINT (-121.9634396999999950 36.9817565999999900)
